order_id:INT,product_id:INT,qty:INT,price:DOUBLE
8425,532,3,65.59
3918,1490,1,399.30
7417,2083,9,186.41
9704,1435,10,471.48
5101,138,6,284.88
21830,628,5,117.08
2557,278,8,151.23
19278,1072,7,207.93
3794,2466,3,204.62
23176,805,4,346.37
2323,1373,10,342.43
13651,94,10,102.63
4925,1933,1,134.59
13001,807,10,39.31
2109,2027,4,163.39
13677,1183,2,45.02
17747,1815,10,272.67
9509,1919,2,260.32
13575,91,7,2.00
3114,21,4,478.22
16536,734,8,172.13
5923,1456,2,356.39
22993,898,8,199.04
10985,523,9,9.82
1673,2479,8,193.93
5975,2234,8,136.04
22043,199,3,308.96
7015,791,2,250.24
12609,2324,4,149.67
14511,1253,4,201.60
785,1029,3,371.82
6520,222,4,167.94
8148,211,4,241.86
23941,2120,4,379.11
14716,650,9,197.48
1400,130,4,42.34
660,190,6,215.56
923,1370,6,80.46
16390,659,5,34.44
7027,611,3,198.29
14203,1615,9,407.14
15133,1306,10,305.50
19901,656,4,270.31
4742,556,9,43.22
23336,2248,9,387.90
2680,788,1,338.43
21304,714,5,50.28
1345,1101,7,254.11
1881,229,6,71.42
10857,1177,1,70.26
9370,1094,6,469.95
20343,1973,10,167.91
24116,2411,1,310.26
1435,1157,3,225.36
20147,552,3,91.18
22766,1128,8,345.18
6396,79,10,45.29
11086,253,2,35.76
17790,856,2,416.87
24076,1613,3,180.31
3379,495,9,192.90
5956,27,4,481.09
12803,1202,6,317.58
23715,2079,1,20.10
10007,1224,6,332.34
10312,311,5,192.10
18865,2432,10,214.50
13568,400,1,271.70
1294,1475,1,3.68
22226,823,1,259.18
1382,1274,9,307.51
2216,2282,9,213.69
14919,1361,6,194.95
12877,1648,4,170.43
18989,753,8,25.18
889,550,3,384.18
8111,504,10,290.78
8662,386,4,321.11
1652,2012,6,395.69
8756,2261,6,390.55
792,508,3,456.98
19587,1778,1,491.19
12423,2039,6,428.79
24063,163,9,53.53
18465,288,3,368.43
14660,1648,8,117.64
24025,764,2,177.51
9700,633,8,124.38
14644,1642,10,12.91
13985,141,1,228.78
14775,1838,6,445.93
10801,1756,6,208.15
13929,175,3,255.15
2300,598,5,74.28
4997,171,3,104.98
13199,2007,1,278.03
18918,1872,6,387.12
10077,1755,2,408.64
10157,1698,10,454.31
16193,242,7,211.49
9645,1518,1,205.48
12092,316,8,162.98
24164,1063,7,131.17
23134,102,10,102.21
1391,525,8,20.12
21243,1570,9,389.38
7925,405,9,87.32
14603,1343,3,460.19
10220,2459,10,358.42
16962,2443,1,383.95
19211,1774,6,107.79
4709,1859,1,441.31
24374,2220,4,194.79
22218,34,1,472.74
162,1516,9,472.99
20750,418,3,331.31
2917,2363,4,435.93
15468,2082,5,15.93
21365,1256,10,114.77
16892,2194,6,359.52
23623,1461,5,183.25
16144,2321,4,19.65
2926,62,1,67.41
7877,1419,4,28.49
3708,1069,2,418.99
21756,962,8,56.20
12857,904,10,347.05
24163,896,6,494.84
6852,472,10,376.13
2998,101,3,182.97
20923,1485,5,22.18
19474,264,1,76.02
4228,615,3,264.50
208,603,5,450.04
2091,526,10,122.04
9463,442,10,176.97
18068,706,9,381.90
18580,788,1,441.70
4016,1691,2,459.61
4106,1786,5,167.93
10678,301,4,261.58
3987,143,9,229.88
21719,2320,8,118.24
16628,1831,3,256.15
6907,2176,8,474.53
415,1488,10,198.15
20581,1038,2,195.36
17278,1812,1,358.25
12401,1601,1,296.45
11714,2231,5,53.78
9948,1749,2,383.42
9000,2348,9,494.32
7962,1381,2,312.91
22278,1596,8,326.66
22207,1888,9,162.21
12999,1183,1,364.79
7869,1731,7,64.17
8585,2073,10,459.88
15885,1920,3,63.90
4947,2354,3,362.55
17904,2392,9,42.93
7752,351,5,429.86
9678,1727,10,205.14
13810,2053,7,81.06
14291,38,6,292.70
20865,1814,4,499.95
3619,839,1,469.99
10496,721,10,259.91
23521,1771,6,439.86
4685,1923,9,371.54
1366,43,8,164.16
4540,159,6,245.66
3225,2401,7,172.33
2889,1721,5,191.61
18443,999,3,58.47
8237,934,9,157.14
818,2429,1,368.47
8514,918,8,226.69
19587,92,3,57.23
2611,657,8,471.77
17226,397,9,178.76
22071,2402,8,356.06
16326,731,4,204.90
19800,1639,9,287.39
15044,1818,7,143.99
9903,1493,1,98.51
5507,2118,9,293.88
6967,934,7,404.11
13016,1795,8,289.11
3379,2218,2,6.20
23304,2030,3,326.15
17383,625,5,52.93
6390,1055,6,441.94
1645,903,8,132.34
23616,1394,10,147.70
17250,1515,5,356.01
24827,1522,4,340.84
4373,1606,1,243.84
16535,1684,6,17.15
7598,1390,2,185.44
10418,344,5,413.07
15443,633,8,82.60
9615,141,10,219.66
4939,1763,7,73.03
14378,904,4,335.14
12427,911,3,337.76
1625,1805,7,49.56
3708,277,9,412.23
15545,1131,5,71.44
498,873,9,309.77
10855,1872,9,205.08
4660,2251,5,323.62
15497,2462,8,52.44
18243,1858,8,446.41
4585,2283,9,465.30
12998,1480,2,71.29
18341,1885,7,132.07
4375,1556,3,484.37
21626,2430,3,113.18
20656,545,9,225.70
3839,418,8,61.42
18075,2356,1,490.02
23144,490,4,194.31
22057,2395,8,231.63
23509,2368,5,226.37
11522,58,1,50.03
19862,62,5,87.32
19569,2314,10,387.87
23651,1201,10,238.48
11287,1863,8,231.25
956,2072,9,88.40
983,2122,9,403.75
16337,1869,3,248.93
23360,814,1,83.14
16963,24,7,249.87
24899,1513,5,195.84
19564,1431,10,348.26
23972,1352,10,263.66
1201,1594,7,242.68
6819,2098,2,165.01
4486,1001,1,12.99
13417,1539,7,499.20
18166,433,2,270.80
15974,1029,8,45.16
17949,687,7,110.19
4163,4,4,499.67
15269,635,7,100.87
10796,132,4,6.40
6154,2157,3,487.34
20241,1900,2,99.39
11958,332,5,444.28
16724,243,10,357.43
8597,1933,1,351.56
4133,43,8,365.61
22204,397,8,430.77
11162,2455,4,325.71
18591,445,10,469.77
18689,829,10,458.30
17469,171,6,292.37
582,1742,1,381.19
10744,164,1,218.81
23229,1609,1,249.18
17609,388,4,483.98
1885,1078,3,133.66
24602,2299,7,308.22
4141,85,6,78.61
20261,2425,10,117.66
10216,412,9,409.64
16703,2156,10,254.39
7316,1060,2,388.73
6231,1201,2,204.59
5418,1563,7,413.78
22184,2044,8,365.30
2919,790,6,127.00
12710,2414,3,413.67
10339,237,1,50.17
5096,2350,10,377.11
10746,1683,3,365.19
17364,892,9,63.83
14529,1272,4,155.38
492,1905,8,344.64
15721,1860,5,129.02
2461,1747,1,19.36
1612,199,7,113.03
11423,1372,5,162.70
11583,2426,8,177.43
21625,1447,10,396.86
2072,468,5,430.38
16299,1880,4,465.57
21872,1214,7,414.61
15199,773,3,246.96
24647,393,7,415.90
18225,1954,10,142.49
10801,1183,9,227.69
4024,638,10,233.67
4939,1971,4,347.62
5348,130,4,492.79
16297,1693,10,434.09
3571,361,4,286.93
3608,300,1,461.47
17437,306,4,66.16
3246,447,8,474.58
22111,1007,9,439.07
15777,364,10,175.97
21527,1560,2,471.77
17840,1858,9,313.53
6996,1500,8,212.08
18746,480,4,255.47
23450,289,3,340.34
11184,1356,6,479.99
5064,2428,4,346.38
8342,453,5,15.43
13978,271,4,53.36
22459,2349,8,466.10
11586,1190,2,109.76
6697,166,8,309.85
24187,1255,1,463.32
21893,1923,5,33.52
5314,849,2,260.05
10250,278,2,131.94
11104,1393,6,382.75
12779,1454,10,491.82
12724,2048,6,498.47
13073,391,1,440.39
13633,1793,4,130.69
12696,450,7,184.72
333,1360,3,175.13
8306,1526,2,20.06
18503,457,2,8.90
15194,719,2,102.72
23825,2441,3,438.25
12747,501,6,47.51
2805,460,3,288.36
24541,1201,7,353.07
6117,1507,2,287.51
4946,294,4,15.93
24843,1561,6,142.01
8321,583,7,213.87
18821,1067,6,195.41
805,808,7,278.35
494,2444,2,367.41
2779,1363,7,356.17
6509,563,3,170.17
18693,749,9,344.60
9278,437,9,171.05
1571,35,8,267.32
24872,1712,4,464.44
22317,858,10,160.65
22626,505,3,159.28
15803,2181,1,99.37
12971,1860,10,404.76
6279,2232,3,336.22
10195,1648,5,176.08
24216,613,9,435.12
19719,907,2,70.98
18795,1503,7,376.22
23640,2127,6,115.77
13350,450,8,305.45
19599,1427,9,152.60
12731,178,3,417.11
8520,353,8,20.83
5890,1514,5,48.49
639,878,5,430.16
2929,1582,5,418.12
537,195,8,43.59
9395,2170,10,244.96
5674,603,2,368.65
10433,2195,8,249.02
4055,2168,9,359.15
14600,1408,5,275.24
20118,820,10,419.32
23343,2006,3,154.90
19466,356,1,387.59
8650,1307,1,97.61
22120,2317,2,65.63
23820,2214,4,143.08
11424,2406,10,323.88
3244,1728,6,259.13
10153,489,1,213.89
12409,2027,4,306.92
12325,637,3,161.34
23334,2277,6,394.19
12282,1580,2,156.68
5911,292,10,72.12
12501,1086,5,166.53
9508,2138,6,28.75
20170,1660,7,167.05
18261,6,2,354.48
23027,1840,6,105.53
21426,679,10,80.38
410,275,9,271.65
1781,1909,4,203.78
11419,914,5,326.44
9418,994,3,33.68
14431,1112,1,417.28
23004,1951,7,339.74
15152,840,1,71.73
1187,2356,5,303.42
14649,1160,3,320.45
8269,384,10,172.39
6819,1584,3,205.05
2420,720,9,61.32
14350,1409,2,57.83
22048,265,8,379.85
15131,707,8,84.09
1098,1357,3,255.42
9427,783,9,48.69
1570,180,7,61.75
1454,34,7,35.00
10360,407,1,82.13
16075,643,7,213.53
3804,184,4,168.80
18460,356,3,307.40
341,913,9,272.82
21075,2231,6,124.00
17029,693,6,248.83
7713,1440,5,379.02
12975,1404,7,221.18
5822,844,7,379.22
6234,931,7,198.50
5692,974,2,23.88
11456,1778,7,498.29
7632,1283,10,299.41
19400,1890,8,332.79
507,2149,10,333.85
10451,1929,9,246.30
17372,1778,1,297.90
841,2039,1,43.40
9546,187,3,96.00
23668,450,2,84.43
9537,2258,8,394.19
19326,678,6,341.56
6801,1635,3,373.81
2814,643,3,213.51
13991,1015,9,214.58
15759,759,2,29.42
2549,425,10,327.62
9362,776,5,129.78
2637,2200,9,219.07
3049,551,3,427.83
17495,1105,7,250.14
6034,133,9,129.20
18669,778,3,316.57
14008,1917,2,236.92
24484,1661,3,184.74
4195,27,7,67.80
10470,472,4,390.73
19357,1616,2,85.83
11309,491,9,2.87
5356,1102,1,62.47
17951,2407,4,32.96
14472,1427,4,280.68
21692,1888,10,275.34
7353,1011,3,62.48
10411,636,9,480.34
22426,1384,8,23.40
13723,2,10,120.84
13380,1436,10,357.46
22212,1986,1,200.94
22758,2500,9,154.26
6376,86,7,318.71
17689,91,10,437.50
23442,644,3,46.62
2076,2287,6,334.83
15407,54,10,264.98
15621,487,7,54.31
5080,895,3,304.92
23114,1539,1,374.95
2525,132,1,103.66
21048,2257,6,114.41
22782,104,3,274.17
6713,2319,8,387.70
933,76,3,442.22
6163,1031,1,202.86
6886,84,5,68.10
4431,1962,3,259.74
7711,1286,8,271.81
18995,1595,7,302.31
19254,2173,1,146.68
3976,482,6,60.54
4137,1951,6,252.96
17063,484,2,180.20
1174,1310,5,407.77
19949,1715,6,271.54
21745,34,3,63.37
16936,1948,1,18.13
9107,952,9,144.62
7409,239,7,321.85
24821,1764,1,97.11
3070,1250,5,206.08
22969,1133,1,398.12
16719,575,8,241.84
3546,469,2,20.39
23755,2241,5,83.46
14693,1963,9,129.36
21401,2325,9,407.29
12422,521,6,25.34
14884,979,2,248.44
11193,194,1,423.07
9772,1767,5,133.90
11882,1025,8,119.07
16596,1662,6,14.15
18744,1309,8,450.72
11435,772,7,27.21
138,253,8,134.27
20333,1616,8,482.37
10457,183,4,384.47
15560,443,1,262.91
11621,105,2,328.06
17010,612,6,286.49
19855,338,9,43.43
11733,1506,6,142.85
8297,185,9,437.06
6596,2184,4,18.90
20598,2002,8,430.22
8094,519,7,138.25
13637,2249,5,106.06
10448,65,10,31.40
706,2191,2,42.58
20161,2101,2,171.16
19504,24,8,168.96
23514,19,3,8.02
12100,2435,1,248.05
23748,850,4,120.19
22015,2273,9,30.35
22321,1304,9,84.93
21808,204,4,172.64
22843,1145,4,27.53
14,1393,2,428.73
22685,1993,3,86.03
17955,1797,3,442.74
518,2217,2,234.87
17031,729,3,31.17
16134,910,1,425.61
7910,444,7,212.87
18198,1809,8,148.47
2608,428,8,69.44
3923,691,7,397.34
17297,1322,8,173.23
16302,1858,4,43.03
21964,604,1,223.94
2487,1706,8,194.18
2032,1405,8,15.33
20920,1350,6,427.52
8119,1264,5,167.76
16608,914,2,258.83
12437,2365,2,273.86
5569,411,10,202.68
18030,1078,8,274.34
4241,568,10,40.03
17834,2380,3,279.61
18857,1939,3,397.14
19089,524,6,61.91
16462,1512,1,363.70
20079,2372,9,35.18
1522,1723,2,375.93
18961,1614,9,70.25
9822,1682,8,164.70
21126,2210,6,250.17
5777,1782,5,202.61
22231,939,9,138.08
13817,1620,10,239.08
14630,376,5,498.28
2200,2254,7,284.54
10292,527,10,157.51
12191,161,4,453.63
2299,538,6,50.17
10952,593,5,395.27
14938,1863,4,127.87
23698,728,6,359.95
2588,290,7,213.05
7716,1239,1,50.81
22233,2174,4,244.18
22517,1695,9,138.32
13211,2072,3,44.22
20095,1498,2,173.84
2237,1080,4,234.30
8,468,3,158.60
18720,738,8,162.23
16059,1376,10,491.25
14744,533,3,388.34
14571,2068,9,352.94
3944,2174,1,113.51
7678,1689,7,192.14
4134,1388,5,273.28
12291,193,2,83.76
2422,1166,3,22.22
7155,1362,8,95.66
16929,379,2,135.77
4791,790,9,292.19
21051,803,4,390.08
19737,2448,6,498.79
80,2341,10,151.97
4050,2110,6,158.51
8965,1134,3,153.97
2105,2085,1,10.21
24046,2474,6,56.91
577,1472,8,328.00
3034,1287,1,251.31
1987,1472,4,153.98
17728,1637,4,122.10
21190,1418,5,464.54
19556,1198,4,370.84
10340,2411,5,494.37
5202,1865,2,327.03
10531,1861,4,394.57
18894,1669,5,329.15
15221,1307,8,181.13
10826,616,10,14.66
22377,527,3,279.44
872,505,2,196.45
20123,2132,6,92.36
8703,411,3,393.41
8483,1221,7,155.25
22109,1640,8,67.20
11055,2457,4,265.15
1229,2004,7,128.65
22629,699,10,447.05
5877,2064,9,162.10
1075,882,10,149.46
13145,2382,4,405.75
20586,838,1,116.02
3124,2441,9,342.57
7343,350,2,122.76
22408,1979,8,34.93
10606,1838,3,46.35
12006,2188,10,155.50
10845,2064,3,109.98
23070,691,5,57.65
22647,2357,3,391.87
22719,588,6,413.25
13227,1488,3,384.69
18858,2104,5,459.86
24511,1801,10,309.63
13623,1701,4,428.70
7044,2211,8,109.97
11465,2380,3,430.48
3446,1614,10,98.13
23635,156,1,150.60
17590,2008,8,35.47
18558,311,7,370.99
6457,2194,6,290.02
7259,339,7,440.78
5292,445,5,429.75
8527,1938,6,231.23
23379,376,8,231.14
13577,1170,5,293.77
17140,1654,9,250.15
7116,1079,7,361.33
20357,571,2,441.91
10121,2178,5,183.47
18133,133,10,379.58
1846,2192,10,394.04
21209,720,7,229.51
6293,559,8,232.91
7730,920,8,345.22
10281,1257,10,386.28
2757,1780,4,187.81
17659,105,9,421.65
12665,1091,10,325.54
18202,2124,1,290.94
19417,1248,10,50.23
16530,1738,4,270.27
15633,151,9,331.36
16764,1813,1,352.36
9409,152,6,213.34
15448,1795,6,475.09
7694,276,5,125.55
2309,1755,5,459.39
12630,1118,6,68.44
4428,1806,8,315.50
22580,26,1,129.75
1662,1412,6,400.14
10747,1576,9,403.30
22492,553,1,121.22
1868,1714,5,75.44
3061,1422,4,51.20
16157,345,1,267.59
3085,1997,5,409.82
9603,2461,3,55.14
22218,782,4,38.51
23450,1793,4,390.56
6109,283,8,122.44
8901,105,10,20.34
20465,261,4,137.48
10250,1206,7,106.11
2000,215,1,380.82
1630,95,7,28.75
414,2488,5,225.15
21671,2267,1,352.57
21993,1372,1,298.43
12549,992,9,434.77
856,1591,6,405.52
22071,606,1,65.79
21456,1984,8,340.09
9628,825,8,320.75
20036,1553,9,463.05
5583,304,8,270.33
7753,2064,4,294.73
20166,1487,5,338.78
16543,1030,8,450.92
20452,2487,1,107.29
7439,599,7,268.62
24983,2230,7,274.75
12057,1767,3,29.58
23109,391,5,231.01
19646,2433,3,356.97
24554,1283,3,74.74
883,1772,8,341.43
21135,1456,6,230.82
19464,287,10,376.02
10528,492,2,449.33
16689,382,4,243.19
22371,2044,3,428.21
15726,1876,2,75.39
12827,1363,9,313.99
5325,845,3,84.19
18530,1092,8,130.97
22113,2378,8,214.15
3542,1511,9,102.66
5254,2337,4,37.22
24698,463,9,290.29
1312,608,3,150.30
21114,2411,9,411.60
19795,1193,2,447.18
22777,463,2,494.97
21044,2290,10,124.42
10202,1646,4,240.45
4308,2357,1,462.41
9544,2353,3,350.02
16737,1656,2,248.05
5582,1210,10,404.88
24180,1308,6,243.51
3492,75,5,306.21
12636,622,7,225.93
23718,1311,5,223.47
24831,424,9,48.33
4150,956,6,37.12
17922,1304,10,9.23
18523,1962,3,89.80
2703,359,5,376.38
12845,1212,4,222.54
4867,2183,5,307.10
20074,1281,10,397.97
4229,128,6,109.96
949,2365,8,24.60
2244,1542,10,465.44
16000,1051,3,327.22
20319,2094,4,335.09
15690,2053,5,166.02
17744,2262,9,284.04
19352,1148,8,371.54
1494,248,3,70.00
2222,120,10,224.25
4227,2233,5,252.71
3684,2106,10,282.75
14737,2038,8,52.38
12426,1473,8,73.69
3658,917,7,479.85
8782,1883,5,3.58
14367,269,7,275.45
17768,1410,10,318.27
23999,91,3,467.13
13152,1326,4,389.17
6885,1211,10,340.05
23209,136,1,272.02
22875,805,8,74.24
11440,1972,1,277.61
21301,1023,7,281.34
22376,591,6,352.74
20633,1966,1,97.78
14641,1776,8,276.57
11172,2053,1,387.10
24853,2393,10,310.14
17347,2214,8,460.95
7817,1796,5,37.34
6935,1540,2,261.81
3660,900,1,262.16
18755,428,4,71.65
19139,2128,9,252.52
24308,1538,10,368.10
4518,2042,6,238.05
12452,904,1,448.45
23146,54,3,257.49
20481,609,1,124.33
4711,748,4,371.21
12642,561,9,86.03
15639,2439,10,281.04
2569,1336,5,197.95
612,1779,9,397.97
23037,2324,6,212.45
7050,916,10,124.75
13922,827,1,10.24
23131,2037,1,89.38
16117,842,10,126.09
8200,1330,1,465.21
16925,486,1,181.00
16018,1761,10,407.41
11545,2082,6,409.54
8610,2004,3,317.75
18396,1349,3,248.15
12287,2381,10,169.48
2246,2347,6,325.75
5345,503,1,137.88
3447,911,4,434.47
12577,851,4,95.44
17490,32,9,11.43
10720,165,10,433.15
22831,613,10,447.15
10878,1470,10,168.68
1546,1725,2,89.18
16519,1289,5,350.19
3130,1857,8,338.22
23981,2306,10,38.88
8937,1781,5,395.25
11763,2396,7,113.98
12270,1200,1,128.57
3803,869,1,290.10
7412,2056,9,259.74
9059,1133,3,112.79
15105,1335,1,125.68
12919,1214,9,209.32
5797,757,8,434.15
7044,1661,9,458.11
1205,303,9,326.54
15594,1753,10,311.89
24968,174,3,493.23
21474,152,6,323.36
20359,2359,9,37.88
5772,1591,10,415.43
19603,995,1,366.91
13639,2415,4,328.66
22059,528,8,246.98
7281,2463,10,292.52
15169,743,7,38.26
1853,2391,4,164.16
24443,928,9,181.20
20862,37,8,459.58
18559,2260,9,337.03
17157,2287,3,490.19
23266,1902,2,396.07
376,1926,1,342.47
9595,619,2,325.71
19816,139,7,297.15
15681,392,5,303.22
10059,23,4,51.50
7464,730,10,236.87
1235,90,10,244.57
7488,1007,10,426.91
5722,1812,5,100.03
378,1010,5,114.04
8538,1330,7,458.91
10942,2074,5,183.02
7711,484,4,290.87
582,140,7,13.69
1032,939,2,17.40
486,596,7,302.45
24445,1350,7,84.28
6581,952,6,435.71
7714,833,6,454.12
20743,427,2,138.80
2406,225,8,351.06
9617,152,3,61.66
4473,1732,10,47.10
7340,2191,4,65.99
20494,2002,10,145.37
11599,1633,4,492.51
1581,1163,8,481.53
12017,2178,6,455.74
10715,58,6,44.03
11146,2368,4,276.69
1523,1676,8,117.41
10168,2456,9,51.12
18477,1204,5,130.13
15249,1856,5,81.74
17888,2205,4,457.96
7090,2204,5,184.78
17970,1478,1,163.23
6619,80,8,476.34
18762,2138,10,390.93
715,1617,6,323.87
15435,2300,8,419.41
15412,1506,7,434.24
13557,2412,1,143.78
23774,2042,9,360.94
9289,1140,1,157.72
1705,1407,10,212.67
15776,1477,5,90.08
24354,1306,3,294.82
20708,510,5,373.86
1279,820,6,295.64
3880,1233,6,307.07
5618,2160,8,297.54
21590,1599,6,436.30
1987,1485,9,452.10
19890,1461,9,309.92
12441,663,2,57.27
3040,1848,10,333.44
8356,668,7,378.48
6721,1372,8,29.92
16689,1272,6,170.63
14059,1792,1,425.68
4501,556,1,329.04
4795,1164,10,496.15
1354,1094,1,21.39
17506,1152,2,471.67
6085,859,6,344.54
13595,214,8,257.31
7333,266,2,320.77
22130,2399,2,399.37
16834,2499,9,121.85
5401,1485,2,202.58
1418,480,6,454.12
21695,503,4,12.91
6742,2224,8,325.94
24675,36,7,356.32
21999,530,8,190.60
16509,1317,3,192.73
12323,794,1,437.93
13743,1649,2,90.34
12533,662,3,111.03
6751,1010,4,112.19
23931,2224,4,206.33
1547,369,7,278.95
22490,2142,8,32.17
5726,1863,3,214.58
12044,2168,6,301.19
10719,1335,6,38.03
5107,604,8,241.60
2331,192,6,383.53
17858,1807,9,319.02
9185,1883,3,141.71
11342,2174,2,430.90
3026,585,6,350.76
10797,1219,6,84.24
7412,436,8,267.69
6996,2415,7,17.39
15006,2328,6,65.37
5812,571,3,224.86
7978,1102,6,98.21
14488,1742,1,301.72
5066,1754,3,100.27
3169,129,8,186.72
3333,848,7,482.23
5416,2003,1,474.33
5049,711,6,1.59
966,211,4,350.70
14127,2219,1,56.69
14450,1425,5,223.78
9420,1563,2,10.60
12966,1092,4,302.90
2342,307,5,97.23
1996,2050,1,3.52
21964,1606,9,133.99
23037,955,5,377.56
9991,1487,5,391.31
11165,2487,7,310.77
4275,2077,9,145.74
4245,2214,4,364.05
2812,1446,4,150.07
10350,1789,8,415.57
4552,492,3,370.92
4659,436,5,390.39
23767,15,1,303.69
1233,1624,2,457.77
11200,2432,5,288.82
9069,152,4,182.91
13931,1980,1,133.56
3891,1199,1,189.08
7194,1680,8,211.55
12745,1330,5,327.53
23079,2225,6,352.23
9898,105,10,393.45
21412,119,7,444.21
20693,751,7,354.95
10599,71,4,281.48
5330,89,4,379.28
21224,1651,10,481.49
941,1403,10,310.39
15299,1700,7,160.44
692,2050,3,132.38
1349,707,10,262.75
5833,40,6,353.19
222,1824,9,488.34
14778,384,4,178.15
12967,1897,1,170.24
5849,720,10,444.83
19135,1789,9,99.84
2202,239,7,174.87
8046,696,8,241.55
15216,1689,5,122.82
3737,1422,5,222.31
3768,985,5,23.19
13780,2419,5,138.38
10961,2128,6,240.86
13965,1194,4,433.92
12392,1607,9,433.04
22778,2457,1,390.98
4576,1440,8,455.47
9220,2249,1,36.86
3073,2079,4,374.52
3328,1824,9,489.59
5710,1949,5,496.68
4812,977,3,7.61
17019,306,9,314.58
3318,1227,9,353.66
20705,1592,9,17.15
5932,1977,4,112.77
7647,2373,10,59.31
14985,1234,7,350.59
21330,1354,6,277.05
6883,1834,7,297.94
23406,1221,2,50.15
7784,859,3,48.80
19241,1779,2,373.30
17840,1436,7,444.04
19095,405,6,227.58
15107,835,2,55.45
8335,1315,7,47.53
22874,72,9,159.33
8682,912,9,217.62
23203,2367,4,276.27
678,675,10,446.22
6185,438,2,76.39
18869,991,3,339.39
16475,2458,4,443.05
10229,716,9,170.46
7313,2452,10,426.63
14701,848,3,136.09
20906,1464,4,444.39
24428,1925,7,35.41
2614,510,7,279.79
13279,181,5,22.41
20268,435,3,277.22
7963,654,5,37.22
19949,1014,2,363.85
17640,2406,10,296.78
6491,294,10,470.37
4438,2267,9,111.29
11032,509,4,160.81
5969,1339,7,456.37
20131,1556,3,253.83
22212,2298,9,282.96
17624,374,4,413.68
22788,1480,10,142.88
9358,208,3,382.81
24622,790,5,344.94
3676,1614,9,144.99
24771,284,5,350.37
14259,1937,6,120.09
5892,826,6,287.80
2468,476,9,132.62
21934,901,7,70.15
17466,1440,9,350.10
17041,2142,1,372.49
18361,534,4,219.56
18442,863,6,185.33
13575,142,9,412.95
1655,1299,7,323.70
6763,73,5,43.47
5324,706,7,117.96
15593,1612,6,391.79
15408,2268,6,81.19
20294,2467,9,166.96
16852,1230,10,415.52
24217,1056,10,374.36
6834,1595,4,188.61
20144,305,6,497.32
1352,1673,8,201.13
1094,835,4,266.35
20336,1720,10,361.21
16855,1921,9,150.21
8261,216,4,215.99
19396,1819,3,36.73
3364,308,3,405.86
5850,2473,6,135.54
10616,803,8,279.38
23281,2284,5,415.16
443,714,5,338.63
12994,999,5,348.14
22513,2261,9,247.96
21325,258,9,165.90
8618,2382,9,95.64
18290,2065,3,168.56
14706,756,5,74.06
6645,799,2,373.77
9123,444,5,60.54
13795,454,3,401.77
8328,1310,1,232.81
6210,1549,1,365.77
797,1999,5,320.81
11437,1960,3,417.80
19835,494,5,23.26
8611,1981,7,381.59
12908,2163,1,8.88
7093,786,10,283.44
5771,1846,1,444.21
17865,328,10,448.05
7105,628,2,68.62
10109,683,10,329.76
5450,359,6,372.19
7262,2494,2,422.22
23726,1680,7,69.38
18514,435,1,210.94
12820,1899,9,226.52
16561,1447,6,186.73
6503,178,2,300.27
14595,2269,9,111.58
14043,1868,4,408.45
10212,1349,10,212.40
6216,1141,3,336.07
1069,760,3,61.86
6482,1088,9,244.89
8194,874,4,263.03
22119,190,2,476.37
2616,2158,4,195.00
22690,231,7,214.16
3113,1539,8,22.38
19987,299,3,420.20
6348,1468,3,292.88
17787,208,8,449.39
13862,1247,1,279.48
16026,1726,9,449.69
7310,2133,7,387.53
4578,1866,1,276.81
21677,2441,8,444.40
11639,443,1,139.64
15601,1836,1,305.61
24996,2379,6,267.58
648,1310,4,253.21
22677,826,4,27.53
3919,1430,3,76.77
19194,1310,3,31.69
24840,41,8,232.28
17079,2454,3,171.75
9292,2111,7,325.33
18994,41,9,87.89
9495,1543,5,105.52
8402,1870,2,447.97
17784,1530,6,106.74
8330,759,5,494.91
2030,2168,4,262.63
7441,2176,1,210.46
3763,1025,9,360.58
23348,742,4,423.69
2204,1360,8,201.91
9819,956,5,407.69
23180,2040,2,65.98
10257,1626,2,387.26
22884,583,7,416.78
24368,944,4,42.78
10797,1307,5,125.55
1487,2466,5,199.52
22739,2095,6,399.62
949,1936,1,12.32
8894,2296,4,410.70
19131,2176,2,70.99
8792,332,3,288.89
14894,1478,9,243.14
4516,1003,8,34.57
13160,2430,3,210.97
