id:INT,customer_id:INT,total:DOUBLE,year:INT,status:STRING
962,63,677.86,2024,refunded
963,161,940.96,2024,pending
964,28,351.91,2021,pending
965,495,955.92,2022,completed
966,245,618.54,2022,pending
967,58,349.52,2021,cancelled
968,35,202.17,2023,completed
969,58,938.96,2021,cancelled
970,343,362.49,2020,refunded
971,239,579.53,2023,completed
972,54,285.61,2023,completed
973,21,241.75,2023,completed
974,165,76.15,2020,pending
975,471,520.15,2024,cancelled
976,58,631.08,2022,completed
977,45,939.47,2023,completed
978,83,76.96,2024,completed
979,379,43.09,2020,refunded
980,451,973.09,2021,completed
981,24,36.90,2021,completed
982,345,681.07,2024,pending
983,431,853.38,2023,refunded
984,460,834.61,2022,completed
985,235,652.11,2022,completed
986,313,534.44,2024,cancelled
987,374,208.86,2021,completed
988,272,285.73,2020,completed
989,470,51.08,2022,pending
990,286,119.46,2024,refunded
991,180,511.80,2023,completed
992,440,845.97,2020,refunded
993,116,197.35,2024,refunded
994,406,368.72,2024,pending
995,310,858.07,2024,completed
996,135,792.16,2022,completed
997,367,842.38,2023,completed
998,137,197.89,2020,pending
999,328,16.96,2021,completed
1000,289,832.66,2022,pending
1001,130,892.25,2023,completed
1002,117,593.40,2022,refunded
1003,75,118.61,2020,cancelled
1004,93,471.42,2020,completed
1005,99,203.01,2024,completed
1006,479,675.29,2022,pending
1007,312,516.67,2023,refunded
1008,431,861.68,2023,completed
1009,233,399.22,2023,pending
1010,334,604.91,2023,refunded
1011,177,858.76,2022,pending
1012,62,734.87,2023,refunded
1013,336,788.20,2021,completed
1014,245,529.24,2023,completed
1015,26,587.36,2020,cancelled
1016,6,310.53,2021,completed
1017,496,11.27,2021,cancelled
1018,359,846.81,2022,completed
1019,333,531.67,2023,completed
1020,195,486.63,2022,completed
1021,112,15.11,2024,pending
1022,189,346.71,2021,completed
1023,93,567.46,2020,cancelled
1024,178,90.84,2022,pending
1025,201,827.80,2021,pending
1026,91,34.34,2020,cancelled
1027,479,500.17,2024,completed
1028,484,967.39,2022,completed
1029,234,976.90,2020,cancelled
1030,169,793.68,2022,completed
1031,25,444.41,2022,completed
1032,140,146.81,2024,cancelled
1033,23,156.48,2021,completed
1034,492,493.91,2021,completed
1035,429,608.98,2024,cancelled
1036,210,163.11,2022,completed
1037,304,637.35,2024,completed
1038,310,245.52,2024,pending
1039,436,673.71,2020,completed
1040,347,585.03,2024,refunded
1041,215,740.99,2023,completed
1042,277,342.25,2021,pending
1043,469,156.40,2022,completed
1044,455,469.95,2023,completed
1045,331,193.88,2024,completed
1046,270,489.83,2020,pending
1047,327,232.15,2024,completed
1048,40,658.95,2020,cancelled
1049,118,50.11,2020,completed
1050,219,447.28,2020,pending
1051,494,701.68,2022,completed
1052,441,888.69,2022,completed
1053,21,921.86,2020,refunded
1054,181,740.61,2022,pending
1055,346,477.56,2023,completed
1056,286,537.02,2022,refunded
1057,116,961.37,2024,cancelled
1058,330,338.45,2024,completed
1059,390,737.11,2023,pending
1060,74,234.90,2021,pending
1061,136,495.40,2020,refunded
1062,365,300.09,2021,completed
1063,219,424.67,2020,cancelled
1064,112,563.28,2024,completed
1065,82,840.45,2024,refunded
1066,200,643.57,2023,completed
1067,271,569.74,2023,completed
1068,284,695.97,2023,cancelled
1069,126,637.96,2023,cancelled
1070,405,611.82,2020,completed
1071,146,38.58,2023,completed
1072,152,618.38,2023,refunded
1073,165,947.46,2021,completed
1074,375,189.33,2020,refunded
1075,76,792.99,2021,pending
1076,48,555.79,2024,completed
1077,291,389.07,2022,completed
1078,350,516.87,2020,refunded
1079,68,368.44,2022,pending
1080,94,592.86,2024,refunded
1081,216,525.72,2024,pending
1082,354,327.64,2024,completed
1083,177,634.61,2020,completed
1084,163,777.61,2022,completed
1085,335,124.90,2022,cancelled
1086,205,908.63,2021,refunded
1087,39,506.26,2020,pending
1088,326,607.08,2023,completed
1089,370,745.00,2021,completed
1090,248,272.79,2021,completed
1091,205,175.75,2020,completed
1092,203,158.10,2024,pending
1093,96,245.41,2020,pending
1094,367,394.69,2020,completed
1095,278,356.05,2021,completed
1096,82,971.33,2021,completed
1097,248,791.71,2022,cancelled
1098,73,805.29,2020,refunded
1099,258,758.76,2024,cancelled
1100,486,288.64,2024,refunded
1101,392,615.56,2024,completed
1102,1,665.20,2023,refunded
1103,449,105.38,2020,completed
1104,210,970.30,2020,refunded
1105,441,815.18,2023,completed
1106,152,966.99,2022,completed
1107,226,753.36,2024,completed
1108,172,258.66,2021,completed
1109,143,687.98,2024,refunded
1110,247,653.35,2022,completed
1111,491,256.32,2022,refunded
1112,168,725.94,2023,completed
1113,10,744.98,2022,completed
1114,413,865.58,2023,pending
1115,443,589.59,2020,completed
1116,232,418.93,2024,completed
1117,428,15.66,2024,completed
1118,105,753.43,2023,completed
1119,28,68.85,2023,refunded
1120,281,868.04,2023,completed
1121,259,889.91,2024,refunded
1122,445,26.93,2023,cancelled
1123,334,519.94,2021,cancelled
1124,463,859.18,2021,pending
1125,118,591.47,2022,completed
1126,279,721.18,2020,completed
1127,95,66.94,2021,refunded
1128,126,752.68,2022,completed
1129,257,793.29,2022,completed
1130,34,243.97,2020,completed
1131,164,631.24,2024,completed
1132,53,326.69,2021,completed
1133,206,626.56,2020,completed
1134,23,384.72,2024,pending
1135,260,683.75,2022,completed
1136,111,445.01,2021,cancelled
1137,307,479.42,2021,completed
1138,344,417.46,2021,completed
1139,358,124.55,2023,completed
1140,7,295.23,2024,completed
1141,366,993.35,2020,pending
1142,369,451.22,2020,completed
1143,407,501.93,2024,completed
1144,81,508.62,2022,completed
1145,239,23.31,2020,completed
1146,20,521.44,2021,completed
1147,450,682.53,2022,completed
1148,392,748.68,2020,completed
1149,29,911.56,2022,completed
1150,161,315.99,2023,completed
1151,245,635.59,2020,refunded
1152,352,717.71,2021,completed
1153,298,723.75,2023,refunded
1154,332,430.60,2022,cancelled
1155,415,464.66,2020,cancelled
1156,318,628.57,2024,completed
1157,385,295.17,2020,completed
1158,100,949.55,2020,pending
1159,463,759.08,2020,cancelled
1160,87,442.08,2024,completed
1161,129,895.01,2020,cancelled
1162,40,316.50,2023,completed
1163,57,842.53,2020,completed
1164,307,919.93,2020,cancelled
1165,281,514.53,2021,completed
1166,2,505.23,2024,completed
1167,46,302.37,2024,refunded
1168,58,508.22,2021,pending
1169,308,826.20,2022,pending
1170,328,674.50,2021,cancelled
1171,253,980.70,2024,pending
1172,176,61.69,2020,completed
1173,224,509.84,2024,completed
1174,310,739.65,2022,pending
1175,331,756.02,2021,refunded
1176,83,904.91,2023,pending
1177,480,963.18,2023,cancelled
1178,60,422.41,2020,completed
1179,309,177.18,2020,cancelled
1180,443,516.36,2020,completed
1181,211,213.44,2020,completed
1182,359,621.15,2021,pending
1183,358,18.12,2024,pending
1184,111,988.00,2022,cancelled
1185,483,237.34,2022,completed
1186,471,935.59,2023,pending
1187,172,635.06,2023,completed
1188,474,214.74,2021,completed
1189,479,935.03,2024,pending
1190,299,609.66,2022,completed
1191,487,843.82,2023,completed
1192,298,427.56,2022,cancelled
1193,172,186.27,2022,completed
1194,343,687.46,2020,cancelled
1195,248,861.78,2020,completed
1196,108,383.00,2021,completed
1197,100,774.84,2021,completed
1198,385,309.44,2024,completed
1199,349,93.94,2024,pending
1200,17,715.84,2022,pending
1201,345,441.10,2022,completed
1202,487,148.84,2021,completed
1203,430,877.88,2024,completed
1204,158,467.44,2020,pending
1205,91,284.74,2023,pending
1206,326,360.09,2023,pending
1207,121,12.24,2021,cancelled
1208,29,371.69,2022,cancelled
1209,203,853.00,2024,cancelled
1210,374,583.77,2024,completed
1211,57,116.83,2024,refunded
1212,233,682.69,2024,refunded
1213,256,93.48,2020,pending
1214,454,699.19,2024,refunded
1215,457,379.84,2021,completed
1216,493,425.23,2021,cancelled
1217,437,90.46,2023,pending
1218,458,479.93,2024,cancelled
1219,135,987.63,2022,completed
1220,443,92.44,2020,refunded
1221,213,879.32,2021,cancelled
1222,248,35.11,2022,completed
1223,255,752.00,2022,cancelled
1224,492,118.14,2024,completed
1225,275,52.83,2021,completed
1226,231,378.47,2021,pending
1227,473,570.58,2022,completed
1228,156,619.02,2023,completed
1229,144,509.92,2021,cancelled
1230,122,524.49,2024,completed
1231,485,229.63,2023,completed
1232,148,265.85,2021,completed
1233,358,625.63,2022,refunded
1234,392,286.36,2022,cancelled
1235,230,591.66,2020,completed
1236,273,683.81,2022,completed
1237,486,619.71,2022,completed
1238,473,653.25,2020,cancelled
1239,367,541.04,2024,cancelled
1240,61,429.87,2021,completed
1241,82,888.02,2020,completed
1242,215,737.92,2023,completed
1243,49,340.94,2022,pending
1244,459,733.39,2022,completed
1245,95,985.95,2024,refunded
1246,277,424.21,2020,refunded
1247,262,142.42,2023,completed
1248,306,203.50,2024,pending
1249,138,676.33,2021,completed
1250,230,478.31,2020,refunded
1251,395,262.93,2022,pending
1252,55,207.97,2024,cancelled
1253,112,431.05,2021,completed
1254,60,752.36,2023,refunded
1255,411,689.23,2021,refunded
1256,193,392.47,2020,cancelled
1257,481,496.23,2020,completed
1258,225,964.21,2022,completed
1259,378,481.30,2021,cancelled
1260,450,295.84,2022,pending
1261,447,862.75,2021,pending
1262,205,351.91,2023,pending
1263,260,331.96,2020,completed
1264,201,705.33,2023,refunded
1265,178,587.76,2023,completed
1266,320,906.06,2020,completed
1267,91,457.58,2021,cancelled
1268,171,489.22,2022,pending
1269,219,963.48,2021,cancelled
1270,61,578.19,2021,completed
1271,213,557.83,2022,completed
1272,154,135.15,2024,refunded
1273,468,327.17,2024,completed
1274,437,261.17,2022,cancelled
1275,419,831.99,2024,pending
1276,272,909.78,2020,cancelled
1277,272,725.67,2023,cancelled
1278,404,354.84,2021,completed
1279,238,72.96,2022,completed
1280,404,325.16,2024,completed
1281,133,46.57,2024,completed
1282,419,598.53,2020,completed
1283,8,258.27,2020,cancelled
1284,301,930.00,2023,completed
1285,466,646.70,2020,completed
1286,58,470.40,2022,pending
1287,475,757.70,2024,cancelled
1288,482,807.90,2023,completed
1289,250,202.20,2023,completed
1290,456,514.15,2020,completed
1291,48,534.46,2021,pending
1292,314,134.14,2020,pending
1293,124,308.83,2021,cancelled
1294,15,645.84,2022,completed
1295,262,63.55,2022,completed
1296,173,324.28,2020,refunded
1297,168,710.64,2021,pending
1298,10,383.47,2020,completed
1299,157,205.63,2021,completed
1300,351,82.00,2024,cancelled
1301,65,567.49,2020,cancelled
1302,119,155.23,2023,completed
1303,142,364.93,2023,pending
1304,481,100.36,2022,completed
1305,68,232.64,2021,completed
1306,271,64.33,2023,completed
1307,43,624.66,2022,cancelled
1308,206,453.66,2024,pending
1309,231,339.39,2021,completed
1310,472,901.25,2023,completed
1311,153,537.77,2024,cancelled
1312,84,574.67,2022,pending
1313,34,154.47,2021,completed
1314,354,30.73,2023,completed
1315,115,375.99,2023,completed
1316,142,161.44,2021,cancelled
1317,130,434.62,2022,completed
1318,298,737.49,2021,pending
1319,237,309.90,2023,cancelled
1320,486,773.87,2022,pending
1321,174,430.83,2024,completed
1322,307,234.38,2020,pending
1323,216,210.53,2021,refunded
1324,156,24.38,2023,cancelled
1325,4,781.09,2022,cancelled
1326,196,845.08,2022,completed
1327,259,29.27,2023,pending
1328,204,681.70,2024,completed
1329,39,40.27,2023,refunded
1330,459,883.45,2021,refunded
1331,413,829.02,2020,cancelled
1332,300,784.03,2024,cancelled
1333,19,655.91,2020,completed
1334,343,966.25,2021,cancelled
1335,19,952.50,2023,pending
1336,423,895.08,2021,completed
1337,280,845.93,2024,completed
1338,410,877.25,2021,completed
1339,380,467.68,2021,completed
1340,166,652.11,2023,cancelled
1341,236,562.14,2020,pending
1342,455,816.72,2022,completed
1343,177,727.96,2020,completed
1344,144,369.72,2024,cancelled
1345,86,336.20,2021,completed
1346,428,483.35,2020,refunded
1347,428,872.75,2024,cancelled
1348,297,782.10,2023,cancelled
1349,443,269.17,2020,cancelled
1350,497,938.34,2024,completed
1351,216,509.71,2023,completed
1352,56,649.96,2022,completed
1353,123,209.46,2020,completed
1354,97,307.94,2023,refunded
1355,69,557.28,2022,completed
1356,499,59.65,2021,completed
1357,435,268.89,2023,completed
1358,133,586.67,2020,completed
1359,464,887.15,2020,refunded
1360,47,243.64,2024,completed
1361,425,624.88,2022,cancelled
1362,111,428.59,2021,completed
1363,307,757.07,2020,refunded
1364,465,592.13,2021,completed
1365,360,322.89,2023,refunded
1366,39,693.75,2020,completed
1367,335,664.05,2023,cancelled
1368,115,109.86,2021,cancelled
1369,495,122.64,2021,pending
1370,20,217.92,2022,cancelled
1371,53,550.74,2022,refunded
1372,246,641.86,2020,pending
1373,182,699.36,2024,pending
1374,90,286.57,2024,completed
1375,448,434.49,2023,refunded
1376,220,659.49,2020,cancelled
1377,111,15.23,2024,completed
1378,174,28.10,2022,completed
1379,227,317.03,2021,pending
1380,246,20.56,2024,completed
1381,417,228.17,2024,completed
1382,110,881.01,2022,completed
1383,74,836.73,2024,completed
1384,19,611.96,2024,completed
1385,185,274.76,2021,completed
1386,212,875.71,2022,refunded
1387,129,983.61,2020,completed
1388,392,398.00,2022,pending
1389,452,161.13,2023,pending
1390,424,393.75,2024,completed
1391,385,617.42,2023,refunded
1392,378,482.64,2022,completed
1393,38,381.03,2023,pending
1394,388,868.86,2023,completed
1395,221,845.52,2022,cancelled
1396,260,925.78,2022,completed
1397,152,162.48,2020,pending
1398,484,329.84,2020,completed
1399,102,818.88,2020,cancelled
1400,444,491.08,2020,completed
1401,291,514.24,2021,completed
1402,435,88.26,2023,cancelled
1403,200,423.29,2022,refunded
1404,413,31.52,2023,completed
1405,335,801.79,2024,pending
1406,286,646.90,2021,cancelled
1407,350,39.08,2022,completed
1408,364,224.75,2024,completed
1409,386,265.91,2022,completed
1410,320,681.38,2024,completed
1411,331,340.27,2022,completed
1412,196,471.68,2023,pending
1413,340,912.04,2020,cancelled
1414,53,781.67,2024,completed
1415,385,189.19,2024,completed
1416,236,663.73,2020,completed
1417,387,553.17,2022,cancelled
1418,321,923.81,2024,cancelled
1419,175,157.91,2024,refunded
1420,375,305.54,2022,cancelled
1421,92,106.24,2021,pending
1422,369,308.44,2024,cancelled
1423,440,154.30,2022,completed
1424,389,80.10,2024,pending
1425,246,148.72,2022,completed
1426,77,534.25,2024,cancelled
1427,28,863.88,2023,completed
1428,112,252.38,2024,refunded
1429,36,260.49,2024,cancelled
1430,143,968.79,2020,completed
1431,458,446.59,2023,completed
1432,148,266.55,2024,completed
1433,188,156.34,2024,refunded
1434,209,186.13,2024,completed
1435,447,897.18,2023,refunded
1436,48,878.73,2022,completed
1437,345,415.29,2020,pending
1438,141,871.70,2023,completed
1439,65,676.83,2022,cancelled
1440,388,522.52,2021,completed
1441,335,163.50,2023,completed
1442,393,475.27,2020,refunded
1443,192,257.92,2023,refunded
1444,441,103.26,2024,cancelled
1445,229,753.49,2024,refunded
1446,171,15.31,2024,refunded
1447,50,128.80,2024,pending
1448,45,517.37,2024,completed
1449,348,936.77,2021,pending
1450,432,193.45,2020,refunded
1451,113,558.54,2022,pending
1452,163,473.43,2023,pending
1453,386,916.82,2024,completed
1454,210,177.70,2021,completed
1455,7,741.83,2024,cancelled
1456,385,808.21,2024,cancelled
1457,177,617.32,2020,completed
1458,63,170.12,2021,completed
1459,349,883.86,2020,completed
1460,126,207.57,2024,completed
1461,413,741.13,2024,refunded
1462,289,714.00,2020,completed
1463,308,927.90,2022,pending
1464,39,14.11,2024,completed
1465,286,270.23,2021,refunded
1466,53,822.95,2021,completed
1467,106,511.75,2020,pending
1468,338,628.17,2024,cancelled
1469,215,201.00,2021,completed
1470,256,140.66,2020,completed
1471,285,688.92,2022,completed
1472,173,788.28,2023,completed
1473,226,173.14,2024,cancelled
1474,57,901.51,2021,refunded
1475,32,377.18,2021,pending
1476,122,946.86,2021,pending
1477,466,573.41,2021,completed
1478,160,731.84,2021,completed
1479,266,934.70,2022,completed
1480,9,415.20,2021,cancelled
1481,31,416.30,2024,completed
1482,203,638.12,2022,refunded
1483,425,982.01,2024,pending
1484,466,599.73,2020,completed
1485,422,912.63,2021,completed
1486,435,445.90,2021,completed
1487,127,294.40,2020,refunded
1488,283,844.93,2023,refunded
1489,164,765.69,2022,completed
1490,112,964.15,2020,completed
1491,224,970.34,2020,completed
1492,316,273.79,2020,pending
1493,46,517.48,2022,completed
1494,394,64.37,2021,completed
1495,272,310.94,2021,completed
1496,369,843.28,2023,refunded
1497,72,671.77,2024,completed
1498,20,866.25,2022,completed
1499,305,622.64,2021,refunded
1500,113,846.00,2022,cancelled
1501,226,174.53,2022,refunded
1502,105,731.18,2022,completed
1503,254,558.50,2020,refunded
1504,166,967.92,2021,completed
1505,316,918.34,2024,refunded
1506,468,926.66,2023,completed
1507,42,587.65,2020,pending
1508,234,741.63,2024,refunded
1509,403,866.52,2023,completed
1510,64,968.98,2021,pending
1511,285,179.57,2021,refunded
1512,209,555.45,2024,pending
1513,136,221.68,2021,cancelled
1514,242,165.41,2023,completed
1515,60,855.43,2020,completed
1516,482,918.31,2024,refunded
1517,262,597.38,2023,refunded
1518,99,767.03,2022,completed
1519,227,476.01,2020,completed
1520,91,731.99,2020,completed
1521,79,51.88,2024,completed
1522,475,168.82,2023,refunded
1523,431,79.29,2020,pending
1524,50,471.37,2024,completed
